longitude,latitude,requested_time,geo_altitude,velocity,special_purpose_indicator,origin_country,id,departure_date
6.84853363037109,46.5704862950212,1664550774,3787.14,90.4514863178616,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
6.92212360661204,46.5674285888672,1664550834,4335.78,95.885516821805,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
6.99119009622713,46.5888061523438,1664550894,4869.18,104.047491307754,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
7.05425262451172,46.6231834282309,1664550954,5394.96,105.088960225212,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
7.12223052978516,46.6564217260328,1664551014,5867.4,107.54955978068,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
7.19872451410061,46.6803588867188,1664551074,6339.84,107.971979297597,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
7.27971518911967,46.7055816650391,1664551134,6644.64,117.424026408506,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
7.36640167236328,46.7324880826271,1664551194,6957.06,125.470560866504,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
7.45757312309451,46.7607421875,1664551254,7292.34,128.706651015049,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
7.55068895293445,46.7893981933594,1664551314,7635.24,131.263892292966,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
7.65053558349609,46.8198666330111,1664551374,7711.44,148.553221037126,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
7.7615058712843,46.8536682128906,1664551434,7711.44,158.216413748567,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
7.87657928466797,46.8887329101562,1664551494,7711.44,162.813195532549,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
7.99487774188702,46.9247022725768,1664551554,7711.44,164.902374122069,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
8.11374664306641,46.9606018066406,1664551614,7711.44,165.843373346537,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
8.23368952824519,46.9965323755297,1664551674,7711.44,166.108064692332,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
8.35331726074219,47.0321960449219,1664551734,7711.44,166.579795188101,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
8.47398024338942,47.0678969561043,1664551794,7719.06,166.579795188101,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
8.59511155348558,47.1036490747484,1664551854,7719.06,166.37551634547,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
8.71434138371394,47.1387029098252,1664551914,7719.06,165.227047743083,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
8.83434589092548,47.1738032971398,1664551974,7719.06,164.551328746268,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
8.95442082331731,47.208764027741,1664552034,7719.06,165.699689226366,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
9.07512958233173,47.2437247583422,1664552094,7719.06,166.172579021907,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
9.19548621544471,47.2784527277542,1664552154,7719.06,165.296709237147,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
9.31599426269531,47.3130798339844,1664552214,7719.06,164.622883816788,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
9.43656921386719,47.3475036621094,1664552274,7719.06,164.424221685125,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
9.55669696514423,47.3816124867585,1664552334,7719.06,164.424221685125,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
9.68101501464844,47.400146484375,1664552394,7719.06,156.908793367016,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
9.80114276592548,47.3892936059984,1664552454,7719.06,154.18565552615,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
9.92664043719952,47.3990230237023,1664552514,7726.68,162.99109044761,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
10.0529022216797,47.4187774658203,1664552574,7726.68,162.604184798031,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
10.1759490966797,47.4468841552734,1664552634,7726.68,166.57820643665,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
10.2937088012695,47.4871215820312,1664552694,7726.68,166.569468032802,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
10.4125741811899,47.5276468567929,1664552754,7726.68,167.948436174068,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
10.5322265625,47.5682869604078,1664552814,7726.68,168.179131980314,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
10.6517380934495,47.6087874073093,1664552874,7726.68,167.948436174068,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
10.771614074707,47.6492156982422,1664552934,7726.68,167.719001005361,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
10.8918175330529,47.6895555399232,1664552994,7726.68,168.179918796154,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
11.0112533569336,47.7295074462891,1664553054,7726.68,167.490831654798,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
11.1321082481971,47.7696719412076,1664553114,7726.68,167.952375620176,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
11.2527465820312,47.8095672090175,1664553174,7726.68,167.952375620176,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
11.373046875,47.8491668701172,1664553234,7726.68,168.188573527459,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
